ride_id,rider_id,pickup_date,pickup_time,pickup_location,drop_location,fare_amount,trip_distance,wait_time,trip_duration,driver_rating,customer_rating,pickup_datetime,tip_amount,total_amount,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,driver_id,payment_type_Credit Card,payment_type_Debit Card,payment_type_UPI,payment_type_Uber Wallet,payment_type_nan,vehicle_type_Bike,vehicle_type_Go Mini,vehicle_type_Go Sedan,vehicle_type_Premier Sedan,vehicle_type_Uber XL,vehicle_type_eBike,vehicle_type_nan,booking_status_nan,pickup_hour,pickup_day_of_week,pickup_month,is_weekend,is_rush_hour,fare_per_km,fare_per_minute,speed_kmh,profitability_score,should_accept
CNR5200419,CID8059961,2024-03-28,5.204194141252507,Mansarovar Park,Ardee City,186.0,48.23,4.0,15.7,3.9,4.2,2024-03-28 22:01:05,0,186.0,28.5308587926396,77.30068506294269,28.721106992624648,76.95981061931201,driver_67058,False,False,True,False,False,False,True,False,False,False,False,False,False,22,3,3,0,0,3.856520757691878,11.847133003367324,184.3177669384703,0.0839894265232975,0
CNR9109548,CID9473312,2024-03-21,6.6695446692458304,Hauz Rani,Vidhan Sabha,471.0,49.85,7.1,25.4,4.8,4.5,2024-03-21 20:42:54,0,471.0,28.474043242618087,77.23267417645769,28.709991138177223,76.98994784245977,driver_0503,False,False,True,False,False,False,False,False,False,False,True,False,False,20,3,3,0,0,9.448344845569812,18.54330635656274,117.7556273489118,0.1346803785657158,0
CNR3738132,CID1629961,2024-12-19,24.039943557014364,Pataudi Chowk,DLF City Court,341.0,47.85,12.2,36.8,4.2,5.0,2024-12-19 18:57:26,0,341.0,28.459073833176916,77.25916214266789,28.562433644815584,77.1985727126084,driver_15461,False,False,True,False,False,False,False,False,False,False,False,False,False,18,3,12,0,1,7.12643663267635,9.266304096024346,78.01617714753726,0.1531826706676669,0
CNR8520772,CID7476193,2024-08-17,3.160640322189098,Rohini,Aya Nagar,568.0,28.46,2.4,28.3,4.2,4.9,2024-08-17 23:33:04,0,568.0,28.58178346985096,77.0207301599109,28.71891876118702,77.17861604525035,driver_31033,False,True,False,False,False,False,True,False,False,False,False,False,False,23,5,8,1,0,19.957834857419716,20.070670668880897,60.33909468743176,0.2810901482127289,1
CNR8670300,CID5704350,2024-01-29,15.289163907348744,Ashok Vihar,Basai Dhankot,334.0,43.59,12.2,16.7,4.9,4.4,2024-01-29 20:04:57,0,334.0,28.712721596549464,77.20385853613085,28.76429193919296,77.09899831567003,driver_41420,False,False,True,False,False,False,False,False,False,True,False,False,False,20,0,1,0,0,7.662307692995923,19.99999880239528,156.6102157716799,0.1040713803450862,0
CNR4384070,CID3927415,2024-03-28,11.97080360927769,Gurgaon Railway Station,Lal Quila,759.0,36.28,14.7,31.9,3.8,4.2,2024-03-28 08:35:40,0,759.0,28.54349664659224,77.19957602629603,28.445179392458773,77.00627127613534,driver_51194,False,True,False,False,False,False,False,False,False,True,False,False,False,8,3,3,0,1,20.92061684342291,23.793102702410575,68.23811616655267,0.2614323235631243,1
CNR1116475,CID2770724,2024-06-08,6.906633036597071,Jhilmil,Karkarduma,753.0,18.9,12.3,19.8,4.4,3.3,2024-06-08 09:03:30,0,753.0,28.531712078754044,77.30518010871462,28.79359810370434,77.03430086104447,driver_89111,False,True,False,False,False,False,False,False,False,False,False,False,False,9,5,6,1,1,39.84126773326626,38.03030110958075,57.27255371953418,0.4012694760395301,1
CNR5423463,CID6604334,2024-12-24,11.364503243949953,Raj Nagar Extension,Vaishali,637.0,35.82,7.2,22.4,4.4,4.6,2024-12-24 16:30:39,0,637.0,28.85273556165187,77.35391436892917,28.39904655895644,77.35996715221076,driver_54066,False,False,True,False,False,False,False,False,False,False,False,False,False,16,1,12,0,0,17.78336075423337,28.437498730468807,95.94617157275474,0.2020384452670544,0
CNR1835239,CID5804043,2024-07-03,3.28454413355553,Delhi Gate,AIIMS,370.0,37.21,6.4,40.0,3.6,4.3,2024-07-03 19:33:54,0,370.0,28.58907488861389,77.06794630186347,28.542274799894923,77.11349110301371,driver_12436,True,False,False,False,False,False,True,False,False,False,False,False,False,19,2,7,0,1,9.943563290955032,9.249999768750008,55.814916277625585,0.1937241652518392,0
CNR4225981,CID6284224,2024-10-16,17.424623085141945,Faridabad Sector 15,ITO,229.0,17.48,13.9,23.6,3.7,3.9,2024-10-16 19:13:40,0,229.0,28.5751543270469,77.1166097432292,28.56338936070931,77.12411355920402,driver_84475,False,False,False,False,False,False,False,False,False,False,True,False,False,19,2,10,0,1,13.100685749388688,9.703389419347904,44.44056498161445,0.2698179296808329,1
CNR8502046,CID9811305,2024-09-24,6.474960141635973,Yamuna Bank,Jahangirpuri,726.0,38.92,7.4,33.8,3.7,3.1,2024-09-24 01:20:58,0,726.0,28.679871536172044,77.06063844864235,28.585170955191465,77.38961037650368,driver_80849,False,False,True,False,False,True,False,False,False,False,False,False,False,1,1,9,0,0,18.653648030481808,21.479289305346473,69.08863475390281,0.2018854838709677,0
CNR3137430,CID4642502,2024-07-13,11.242251350067436,Vasant Kunj,Rohini West,614.0,23.81,14.8,23.3,4.3,4.3,2024-07-13 10:49:16,0,614.0,28.581413723077063,77.36978910044846,28.709789475881173,77.05780366787434,driver_88556,False,True,False,False,False,False,False,False,False,False,False,False,False,10,5,7,1,0,25.78748316726236,26.351930199487978,61.31314683309828,0.2690186542847833,1
CNR3426976,CID8430273,2024-11-26,8.643666854726105,Punjabi Bagh,MG Road,302.0,19.31,5.7,28.2,3.9,3.4,2024-11-26 13:25:13,0,302.0,28.46416644294537,77.15934094713778,28.45745952315809,77.2756657125669,driver_76574,False,False,False,False,False,False,False,False,True,False,False,False,False,13,1,11,0,0,15.639564182311538,10.709219478396472,41.08501896804475,0.2060289719626168,0
CNR9194211,CID9758189,2024-06-14,2.272256999011132,Vatika Chowk,Faridabad Sector 15,199.0,36.88,4.4,41.7,4.9,4.9,2024-06-14 13:53:59,0,199.0,28.54470691593824,77.31201125720472,28.64719372832455,77.13651113515984,driver_19941,False,False,False,False,False,True,False,False,False,False,False,False,False,13,4,6,0,0,5.395878378636703,4.772182139755824,53.06467184939302,0.1047931022649279,0
CNR5129489,CID9046481,2024-10-15,4.484119543980519,Basai Dhankot,Indirapuram,925.0,8.71,5.2,31.2,4.4,4.6,2024-10-15 19:05:43,0,925.0,28.541101825126105,77.1938764444624,28.61688342603226,77.13881988356141,driver_80559,False,False,False,True,False,False,False,True,False,False,False,False,False,19,1,10,0,1,106.19975818602089,29.6474349471976,16.749967788523485,0.6188825110689438,1
CNR6504544,CID5625350,2024-03-13,14.95147225161863,Arjangarh,Chirag Delhi,120.0,37.29,14.9,41.4,4.2,4.9,2024-03-13 16:50:45,0,120.0,28.681050707305772,77.14597488934963,28.64485839071675,77.2523020968231,driver_36797,False,False,False,False,False,True,False,False,False,False,False,False,False,16,2,3,0,0,3.218020830838809,2.8985506546243807,54.04339993710154,0.0497094991084454,0
CNR2658029,CID8695817,2024-10-03,7.449574366633278,Kalkaji,Old Gurgaon,375.0,19.83,9.7,21.2,4.6,4.5,2024-10-03 21:40:18,0,375.0,28.549263232965405,77.17820251878256,28.47837111950546,77.24476099870296,driver_23859,False,False,True,False,False,False,False,False,False,False,False,False,False,21,3,10,0,0,18.91074034741602,17.688678410911397,56.12248267221885,0.2083119925389511,0
CNR2886465,CID7959281,2024-10-08,9.347198724918323,Sarai Kale Khan,Badshahpur,805.0,6.61,11.7,21.8,4.3,4.9,2024-10-08 11:29:34,0,805.0,28.622667553435065,77.17854659461636,28.452600813260723,77.31401449486998,driver_57101,False,False,True,False,False,False,False,False,False,False,True,False,False,11,1,10,0,0,121.7851555544394,36.92660381070625,18.19261047905373,0.4902723778249951,1
CNR2121262,CID9542048,2024-03-05,9.298567188599248,Raj Nagar Extension,Rithala,327.0,9.21,5.6,36.4,4.7,4.6,2024-03-05 20:18:51,0,327.0,28.61580136357359,77.21686573892417,28.66717237070532,77.31617430478475,driver_50313,False,False,True,False,False,False,False,False,True,False,False,False,False,20,1,3,0,0,35.504882138449275,8.983516236716587,15.181293657208258,0.5149633597078516,1
CNR8641199,CID4864767,2024-12-02,12.564505314209985,Ghaziabad,Rohini West,149.0,45.07,11.6,31.2,4.3,3.6,2024-12-02 15:42:07,0,149.0,28.46817007124162,77.33080267344982,28.780244741124537,77.28371276866791,driver_12733,True,False,False,False,False,True,False,False,False,False,False,False,False,15,0,12,0,0,3.305968420102764,4.775640872575613,86.67291024440337,0.0562382238631947,0
CNR6904093,CID5751270,2024-09-05,9.302169341946762,Kadarpur,South Extension,941.0,38.09,5.5,29.1,4.9,3.6,2024-09-05 15:27:22,0,941.0,28.436822212391192,77.08592461798865,28.59064456709348,77.13882539934744,driver_48997,False,False,False,False,False,False,False,False,False,True,False,False,False,15,3,9,0,0,24.70464624036109,32.336768648221,78.53592054449372,0.2512948540706605,0
CNR9970819,CID2671371,2024-04-07,16.383812588456028,Green Park,Anand Vihar ISBT,176.0,47.69,12.6,15.6,4.2,4.4,2024-04-07 11:35:48,0,176.0,28.735856307870833,77.20043734639613,28.689578149871345,77.04244621804648,driver_77865,False,False,True,False,False,True,False,False,False,False,False,False,False,11,6,4,1,0,3.690501075896392,11.282050558842911,183.4223714524175,0.0974445747800586,0
CNR9532680,CID1909782,2024-07-02,5.2386911832771155,Pragati Maidan,Indirapuram,360.0,41.82,4.3,39.6,4.3,3.7,2024-07-02 06:55:28,0,360.0,28.60934392434246,77.0934664146183,28.454721227625377,77.12211825014651,driver_28145,False,False,False,True,False,False,False,False,False,False,False,False,False,6,1,7,0,0,8.608321171489212,9.090908861340685,63.36354035827218,0.1341747311827957,0
CNR1823479,CID7352936,2024-02-23,5.701497640622638,Greater Noida,Golf Course Road,116.0,45.05,8.2,43.5,4.3,4.7,2024-02-23 17:50:56,0,116.0,28.741079887372777,77.31637000625085,28.682678670305584,77.12883385519153,driver_49844,False,False,False,False,False,False,False,False,False,False,True,False,False,17,4,2,0,1,2.5749167019996295,2.6666666053639863,62.137845327109886,0.1170804007820136,0
CNR8076145,CID1460706,2024-09-01,3.585911460233132,Nawada,Greater Noida,645.0,35.26,6.6,26.1,3.3,3.1,2024-09-01 22:05:27,0,645.0,28.62852352790224,76.93883036373975,28.592954294644155,77.39900373138396,driver_16223,False,False,True,False,False,False,False,False,True,False,False,False,False,22,6,9,1,0,18.292682408035105,24.712642731316368,81.05728492578179,0.2393018353726362,0
CNR1339461,CID5461333,2024-11-02,7.219887890106344,Narsinghpur,Indraprastha,194.0,24.13,6.8,27.2,4.2,4.6,2024-11-02 16:24:47,0,194.0,28.645947678941155,77.22435995264551,28.41034849858394,77.33417746971908,driver_26552,False,False,False,False,False,False,False,False,False,False,False,False,False,16,5,11,1,0,8.039784167435384,7.132352678957622,53.22782376215347,0.1560341716785128,0
CNR5846200,CID2684374,2024-03-21,8.431138765039213,New Delhi Railway Station,Ashram,471.0,43.22,10.2,16.2,4.3,4.8,2024-03-21 06:55:00,0,471.0,28.65016133847214,77.17833287878352,28.5461484014155,77.20811667475587,driver_49725,False,False,True,False,False,False,True,False,False,False,False,False,False,6,3,3,0,0,10.897732279089952,29.074072279378253,160.0734812093289,0.137838285229202,0
CNR1686199,CID8810184,2024-11-29,15.923152926017096,Punjabi Bagh,Faridabad Sector 15,622.0,20.42,8.4,36.2,3.4,4.6,2024-11-29 17:19:50,0,622.0,28.42807815325359,77.21004843483999,28.621032334626683,77.2391337106958,driver_49795,False,False,True,False,False,False,True,False,False,False,False,False,False,17,4,11,0,1,30.460331515164956,17.18231996733923,33.84524777030756,0.3113005296100144,1
CNR7479366,CID6826747,2024-02-11,12.623458186374066,DLF Phase 3,Noida Extension,1096.0,32.85,8.1,22.0,4.3,4.2,2024-02-11 11:39:20,0,1096.0,28.60625592649517,77.38630652594937,28.72311224566448,77.3042756940332,driver_65497,False,False,True,False,False,False,True,False,False,False,False,False,False,11,6,2,1,0,33.36377371799776,49.81817955371911,89.59066475273251,0.3073018098990396,1
CNR3178979,CID6006798,2024-07-07,12.114471750058888,New Delhi Railway Station,Ambience Mall,566.0,43.98,8.4,28.0,5.0,4.9,2024-07-07 08:46:41,0,566.0,28.853978405630116,77.25405259064621,28.65294858052889,77.37012062973226,driver_46606,True,False,False,False,False,False,False,False,True,False,False,False,False,8,6,7,1,1,12.869485837437797,20.214284992346965,94.2426551943103,0.265545690900337,1
CNR3546532,CID7527692,2024-04-01,22.66425482879742,Mayur Vihar,Rohini,539.0,46.5,14.9,25.0,4.0,4.2,2024-04-01 18:53:16,0,539.0,28.45189513408152,77.21377891309925,28.78398512208923,77.24808058865841,driver_84968,True,False,False,False,False,True,False,False,False,False,False,False,False,18,0,4,0,1,11.591397600185,21.55999913760003,111.59973216064282,0.1945062733019938,0
CNR8890973,CID7743500,2024-02-02,16.64369162614349,Vidhan Sabha,Govindpuri,111.0,19.7,10.0,18.5,5.0,4.5,2024-02-02 19:18:50,0,111.0,28.66919941576714,77.2311632351752,28.55041338860824,77.00804981561275,driver_23974,False,False,False,False,False,False,True,False,False,False,False,False,False,19,4,2,0,1,5.634517480481346,5.999999675675693,63.89168467561727,0.155710752688172,0
CNR3661225,CID5374613,2024-05-31,15.89399571961448,Kadarpur,Dwarka Sector 21,248.0,24.3,9.3,24.7,4.8,4.8,2024-05-31 18:02:55,0,248.0,28.66876213336559,77.26297740954921,28.64143262665016,77.07743650268613,driver_63389,False,True,False,False,False,True,False,False,False,False,False,False,False,18,4,5,0,1,10.205760896882268,10.040485423462128,59.02819669263962,0.1966134220618091,0
CNR2059668,CID1550361,2024-11-03,16.44503678740117,Noida Film City,Subhash Nagar,160.0,44.96,8.5,15.5,4.0,4.0,2024-11-03 08:51:44,0,160.0,28.640189039545636,77.15832211306103,28.5479673059242,77.23910338451697,driver_91612,False,False,False,False,False,False,False,False,False,False,False,False,False,8,6,11,1,1,3.5587187820569666,10.322579979188388,174.0380359817962,0.163278972520908,0
CNR6528269,CID5941526,2024-11-13,12.27172642005594,Bahadurgarh,Hero Honda Chowk,433.0,9.94,12.4,18.2,4.2,4.7,2024-11-13 18:27:00,0,433.0,28.7083191828866,77.17552839977547,28.804740262011663,77.18020407356482,driver_56406,False,False,False,False,False,False,False,False,False,True,False,False,False,18,2,11,0,1,43.56136382682457,23.79120748399959,32.769122739155804,0.5868259547645532,1
CNR6056363,CID7513305,2024-12-13,4.419099121602477,Punjabi Bagh,Pragati Maidan,324.0,9.49,2.3,30.5,3.9,4.5,2024-12-13 10:14:48,0,324.0,28.53189980355043,77.29727017919977,28.80953628798848,77.12973906353119,driver_34684,False,False,True,False,False,False,False,False,False,False,False,False,False,10,4,12,0,0,34.14119766689171,10.622950471378672,18.66881573347725,0.5340157313300928,1
CNR2956603,CID8575164,2024-03-03,15.095671320303824,Ardee City,Barakhamba Road,546.0,24.88,14.9,20.6,4.4,4.6,2024-03-03 08:03:31,0,546.0,28.777969643160347,77.19654212469403,28.467321376343666,77.17594401806413,driver_44130,False,False,False,False,False,True,False,False,False,False,False,False,False,8,6,3,1,1,21.94533673853148,26.504853082288683,72.4658083520145,0.3114578862052196,1
CNR7335013,CID1143453,2024-11-02,9.023447168131831,Moti Nagar,Golf Course Road,346.0,30.53,7.4,27.3,3.1,4.8,2024-11-02 10:26:52,0,346.0,28.71043440907532,77.3589543510638,28.613920446189866,77.24637300776536,driver_56577,False,False,True,False,False,True,False,False,False,False,False,False,False,10,5,11,1,0,11.333114597670663,12.673992209743874,67.0987536291129,0.1805016129032258,0
CNR2105815,CID5202439,2024-03-30,5.603002510640352,Kanhaiya Nagar,Greater Kailash,1160.0,10.9,6.8,20.4,3.9,4.3,2024-03-30 11:24:11,0,1160.0,28.650239020886588,77.2632317236231,28.48330076437867,77.24898035843626,driver_70504,False,False,True,False,False,True,False,False,False,False,False,False,False,11,5,3,1,0,106.42200858513684,56.862742310649885,32.058729239031656,0.5983067523236741,1
CNR9437606,CID4583110,2024-01-30,15.571425558819698,Kherki Daula Toll,Faridabad Sector 15,698.0,29.24,12.0,19.6,4.2,3.6,2024-01-30 19:28:45,0,698.0,28.54703771374361,77.1778578269775,28.53812035724872,77.12452714412179,driver_46429,True,False,False,False,False,False,True,False,False,False,False,False,False,19,1,1,0,1,23.871408212332145,35.612243081008,89.50993007164263,0.2840504743833017,1
CNR3167519,CID1422924,2024-02-20,12.381228647533849,Yamuna Bank,Noida Sector 18,950.0,13.15,7.9,22.0,4.5,4.0,2024-02-20 15:21:59,0,950.0,28.554369430230604,77.15529924150161,28.521401423205983,77.13674828144411,driver_10830,False,False,False,True,False,True,False,False,False,False,False,False,False,15,1,2,0,0,72.24334051381442,43.181816219008354,35.86353855398577,0.4898080770192548,1
CNR3679583,CID5523350,2024-12-30,17.07047389117619,RK Puram,Adarsh Nagar,56.0,23.58,8.6,29.0,4.7,4.4,2024-12-30 17:07:54,0,56.0,28.60647922071895,77.22114142898671,28.444686801207247,77.35355699730174,driver_81361,False,False,False,False,False,False,False,True,False,False,False,False,False,17,0,12,0,1,2.3748938772309636,1.931034416171227,48.78610595978077,0.1172050284629981,0
CNR1099504,CID1735430,2024-07-17,13.215024953521768,Seelampur,Basai Dhankot,498.0,31.45,10.2,24.5,4.4,5.0,2024-07-17 07:53:12,0,498.0,28.565359301620997,77.30823053712231,28.618814115818942,77.37136173204725,driver_57961,False,False,True,False,False,False,False,False,False,False,False,False,False,7,2,7,0,1,15.834657684112631,20.32652978259062,77.0202195423195,0.2400915110356536,0
CNR7141344,CID4067073,2024-04-22,6.419742945822379,Hauz Khas,Sonipat,233.0,25.66,10.4,41.9,3.1,4.5,2024-04-22 19:25:10,0,233.0,28.729711365853767,77.38842109777576,28.537291115431177,77.13931648973396,driver_50555,True,False,False,False,False,False,False,False,False,False,True,False,False,19,0,4,0,1,9.080280238492586,5.560859055826754,36.7445774540657,0.169204629241726,0
CNR4335218,CID5734860,2024-02-15,2.8422701585481844,Maidan Garhi,Kirti Nagar,1291.0,24.9,5.3,44.0,4.4,4.1,2024-02-15 11:30:20,0,1291.0,28.64814508791769,77.12272350808574,28.496643027302063,77.07926134722196,driver_11148,False,False,False,False,False,False,False,False,False,False,False,False,False,11,3,2,0,0,51.847387476008535,29.340908424070264,33.9544991529557,0.3107275602881303,1
CNR3866256,CID4531726,2024-05-09,11.144495510325571,Chandni Chowk,Gurgaon Sector 29,407.0,36.88,9.5,41.2,4.7,4.9,2024-05-09 09:31:51,0,407.0,28.52806422198188,77.24896564733992,28.789432563089765,77.17618436713211,driver_0759,False,False,False,False,False,False,False,True,False,False,False,False,False,9,3,5,0,1,11.035791457814764,9.8786405369262,53.70865964758303,0.2039101779755283,0
CNR2101904,CID8762339,2024-05-06,11.151497764637348,Sonipat,Chirag Delhi,920.0,4.32,5.7,18.4,5.0,4.9,2024-05-06 12:55:04,0,920.0,28.6645636454909,77.23472590727604,28.612559962604095,77.28474435978518,driver_15178,False,False,True,False,False,False,False,True,False,False,False,False,False,12,0,5,0,0,212.96291366599215,49.999997282608845,14.086910586161135,0.4646870364787459,1
CNR5564912,CID8063511,2024-11-26,4.973613338733879,Ashok Park Main,Udyog Bhawan,130.0,19.74,7.7,40.3,4.2,4.6,2024-11-26 20:30:43,0,130.0,28.457144962830895,77.05986062632743,28.732646286298316,77.31832655674808,driver_25356,False,True,False,False,False,False,False,False,False,False,False,False,False,20,1,11,0,0,6.585612634974031,3.2258063715680807,29.38953440764108,0.1045733045466091,0
CNR5376114,CID7528484,2024-01-26,12.711609239019795,Anand Vihar ISBT,Rajouri Garden,1483.0,11.07,6.9,18.9,4.2,3.7,2024-01-26 21:52:54,0,1483.0,28.48677157508859,77.25927125657958,28.55952783354794,77.25628244130095,driver_12960,False,False,True,False,False,False,False,True,False,False,False,False,False,21,4,1,0,0,133.96566088837753,78.46560431398919,35.14274557858547,0.5617248712388181,1
CNR3901531,CID3229163,2024-06-03,6.487650173799606,Udyog Vihar,MG Road,354.0,26.13,8.9,29.1,3.3,4.9,2024-06-03 04:00:11,0,354.0,28.61589824336175,77.3480021636656,28.635120639540844,77.25676278802152,driver_73223,False,False,True,False,False,False,False,False,False,False,False,False,False,4,0,6,0,0,13.547645864996332,12.164948035568797,53.87617757489159,0.1572083197957762,0
CNR9415161,CID2169402,2024-01-27,4.237509399034297,Gurgaon Sector 56,IMT Manesar,1396.0,47.79,3.6,23.4,4.1,4.5,2024-01-27 09:24:41,0,1396.0,28.49361876414531,77.11927479821655,28.61845791719813,77.19074632992026,driver_35034,False,False,False,False,False,False,False,False,False,True,False,False,False,9,5,1,1,1,29.211131424751382,59.65811710862747,122.53814733808376,0.3733927606901725,1
CNR3038915,CID3125065,2024-11-14,13.16907430644546,Patel Chowk,Kherki Daula Toll,90.0,2.06,9.7,27.6,5.0,4.9,2024-11-14 18:48:39,0,90.0,28.70014093617641,77.3966504757131,28.634786509546423,77.19668007965424,driver_64866,False,False,True,False,False,False,False,False,False,True,False,False,False,18,3,11,0,1,43.68929917995185,3.2608694470699473,4.478251134236665,0.401287798990564,1
CNR8544253,CID9495191,2024-02-21,14.414763895632142,Sonipat,Janakpuri,282.0,2.95,13.5,15.0,4.6,4.5,2024-02-21 23:45:07,0,282.0,28.591625178684797,76.95701129250165,28.670181943769883,77.46288337915504,driver_12886,False,False,False,False,False,True,False,False,False,False,False,False,False,23,2,2,0,0,95.59318793451256,18.799998746666752,11.799952800188802,0.3912738012205753,1
CNR9187434,CID8252698,2024-01-22,15.904427650958391,Ghitorni,Saidulajab,193.0,29.35,10.2,39.6,3.1,3.5,2024-01-22 17:41:08,0,193.0,28.53226458104637,77.07773096170871,28.743157214182563,77.05998432279473,driver_59376,False,False,True,False,False,False,False,False,False,False,True,False,False,17,0,1,0,1,6.575808975270562,4.873737250663201,44.46962959147032,0.1432286078098472,0
CNR1310445,CID8187010,2024-06-03,22.05443875408142,Sarojini Nagar,Badarpur,491.0,21.04,14.3,21.8,4.4,4.3,2024-06-03 02:48:58,0,491.0,28.66489940219828,77.30902493727572,28.54105925709439,77.36176373636825,driver_90838,False,False,True,False,False,False,False,False,False,False,True,False,False,2,0,6,0,0,23.33650079199141,22.522934746654368,57.908097500649085,0.2194873809125856,0
CNR2551897,CID1960402,2024-02-05,5.969884341595996,AIIMS,Dwarka Sector 21,116.0,37.84,6.1,26.1,3.4,4.6,2024-02-05 08:41:18,0,116.0,28.52490298743329,77.17728420049004,28.593804516991735,77.36015951692396,driver_50026,False,False,False,False,False,False,False,True,False,False,False,False,False,8,0,2,0,1,3.065539031037552,4.444444274159223,86.98830577400973,0.1221095611740773,0
CNR2218826,CID4122877,2024-08-26,14.796398028329412,Lajpat Nagar,Badshahpur,451.0,47.13,12.0,22.5,4.2,4.6,2024-08-26 19:06:08,0,451.0,28.736640401734793,77.22307957546738,28.51258064927805,77.13465256369051,driver_28848,False,False,False,False,False,False,False,False,False,False,False,False,False,19,0,8,0,1,9.5692762663001,20.044443553580287,125.67966485422708,0.1795472485768501,0
CNR6188930,CID5722260,2024-10-09,8.553288856758368,Badshahpur,Karkarduma,424.0,28.17,8.1,44.9,4.6,3.2,2024-10-09 08:55:51,0,424.0,28.840204480380425,77.07232839481848,28.66771164723452,77.1192291108993,driver_84323,False,False,True,False,False,False,False,False,True,False,False,False,False,8,2,10,0,1,15.051472664129474,9.443206916632365,37.643602257992534,0.2410679389312977,0
CNR7184278,CID8511985,2024-08-08,6.328757296829927,Patel Chowk,Karol Bagh,108.0,49.96,4.4,16.2,4.6,3.4,2024-08-08 00:16:24,0,108.0,28.56943035356313,76.95844301442217,28.63650646724863,77.22733733056056,driver_58954,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3,8,0,0,2.161729340237603,6.666666255144058,185.03635171721592,0.0712431022649279,0
CNR3137034,CID8283041,2024-10-17,8.946133333302184,IMT Manesar,Udyog Vihar,759.0,37.32,5.6,20.4,4.2,4.9,2024-10-17 22:13:58,0,759.0,28.60421232728107,77.20200887938705,28.69768763456362,77.11918901115854,driver_26046,False,False,True,False,False,False,True,False,False,False,False,False,False,22,3,10,0,0,20.337620033825832,37.205880529123505,109.76438304593223,0.2228020693852708,0
CNR7478394,CID3804685,2024-05-17,5.720097676348523,Ambience Mall,DLF City Court,148.0,10.96,3.0,44.8,4.7,4.6,2024-05-17 03:53:37,0,148.0,28.528089530760365,77.25890481271809,28.468567554648985,77.14512022636859,driver_47248,False,False,False,True,False,False,False,False,False,False,False,False,False,3,4,5,0,0,13.503648402951788,3.303571354830997,14.67855176979674,0.4198758064516129,1
CNR1615774,CID6635828,2024-09-30,2.7962219722444237,Tilak Nagar,Noida Sector 18,444.0,41.24,3.4,37.4,4.4,4.7,2024-09-30 13:17:16,0,444.0,28.466472836858955,77.22569362561758,28.612947341371303,77.16750298139867,driver_65818,False,False,False,False,False,False,False,True,False,False,False,False,False,13,0,9,0,0,10.766246101691411,11.8716574365867,66.16032166793316,0.1638463901689708,0
CNR2745884,CID9047848,2024-11-15,2.2668510630907037,Saket,Cyber Hub,1394.0,24.56,3.1,28.1,4.3,4.2,2024-11-15 05:04:43,0,1394.0,28.72842166865717,77.02369779282921,28.314656247689783,77.2930547241092,driver_19766,False,False,True,False,False,True,False,False,False,False,False,False,False,5,4,11,0,0,56.758955343690744,49.60853915983846,52.441169164763345,0.3282590402230186,1
CNR1765457,CID7364649,2024-07-03,18.889316440616728,Rajouri Garden,Patel Chowk,823.0,21.71,12.7,31.5,3.3,3.1,2024-07-03 06:35:02,0,823.0,28.636715940754137,77.11342933086215,28.582865289680687,77.20093495110582,driver_90028,False,False,True,False,False,True,False,False,False,False,False,False,False,6,2,7,0,0,37.90879604289285,26.126983297556084,41.35230218609107,0.2607985875706214,1
CNR1323718,CID8547728,2024-04-22,14.212771709312516,Jasola,Pulbangash,562.0,28.65,12.8,41.6,4.3,3.4,2024-04-22 17:37:14,0,562.0,28.557906492039464,77.33136210175876,28.687667374440835,77.14073445256444,driver_74499,False,False,True,False,False,False,False,False,False,False,False,False,False,17,0,4,0,1,19.616055161743276,13.509615059865023,41.32205578549646,0.2602495650598043,1
CNR5728642,CID9235101,2024-05-22,9.869367113348778,Ramesh Nagar,Ardee City,57.0,7.23,10.2,16.9,3.2,4.5,2024-05-22 09:40:46,0,57.0,28.533343597099833,77.2323662199055,28.439902458814636,77.26282510901028,driver_80590,False,False,True,False,False,False,True,False,False,False,False,False,False,9,2,5,0,1,7.883816336954863,3.3727808655159253,25.66854792231508,0.3382157045840407,1
CNR1231353,CID4085154,2024-06-07,8.052106445319348,Ashok Vihar,Sarojini Nagar,656.0,20.62,9.4,26.0,4.2,4.5,2024-06-07 00:38:11,0,656.0,28.494478079648633,77.06049379179142,28.666119070084413,77.19210853610338,driver_75890,False,False,False,True,False,False,False,True,False,False,False,False,False,0,4,6,0,0,31.813771493027566,25.230768260355067,47.58450557421791,0.2585867383512545,1
CNR9324896,CID1028399,2024-08-31,23.62987500651317,Shivaji Park,India Gate,1395.0,3.69,13.6,43.9,4.1,4.4,2024-08-31 09:20:51,0,1395.0,28.642103621046225,77.10832105175692,28.544312045461037,77.13072172296808,driver_8914,False,False,False,True,False,False,True,False,False,False,False,False,False,9,5,8,1,1,378.0486780355886,31.77676465200992,5.043273289375914,0.5262978494623656,1
CNR4811722,CID1253432,2024-01-25,22.082238768023164,Gwal Pahari,Ramesh Nagar,128.0,6.81,14.9,16.8,4.3,4.9,2024-01-25 21:36:51,0,128.0,28.602323385619393,77.14627234759901,28.523309856670245,77.38570926966476,driver_82610,False,False,False,False,False,True,False,False,False,False,False,False,False,21,3,1,0,0,18.795885639370685,7.619047165532906,24.321341709493893,0.3624094991084454,1
